EntryNumber,AdID,FileName,StartDate,Time,Zone,EndDate,Impressions,Clicks,Spent,AdText,ImageText,HashTags,AdLandingPage,CustomIncludes,Junk,AT_Placements,AT_Age,AT_Location_Country,AT_Location_State,AT_Location_City,AT_Language,AT_Loose,AT_Gender,AT_PM_All,AT_PM_Behaviors,AT_PM_FieldOfStudy,AT_PM_Politics,AT_PM_Interests,AT_PM_FriendsOfConnections,AT_PM_MulticulturalAffinity,AT_PM_PeopleWhoLike,AT_PM_Industry,AT_PM_Employers,AT_AM_All,AT_AM_Interests,AT_AM_Politics,AT_AM_Behaviors,AT_AM_MulticulturalAffinity,AT_AM_Industry,AT_AM_Employers,AT_EC_All,AT_EC_ExcludePeopleWhoLike,AT_EC_ExcludePeopleWhoAreGoingTo,AT_EX_All,AT_EX_MulticulturalAffinity,AT_EX_Behaviors,avgWordLength,EntryNumber:1,BlackCulture,BCVal,BlueLives,BLVal,Christian,ChristianVal,Clinton,ClintonVal,LatinX,LatinXVal,Immigration,ImmigrationVal,Constitution,ConstitutionVal,WhiteSupremacy,WSVal,LGBTQ,LGBTQVal,LiberalFeminism,LFVal,Media,MediaVal,Muslim,MuslimVal,NativeAmerican,NAVal,Patriot,PatriotVal,RedPill,RPVal,Refugees,RefugeesVal,Sanders,SandersVal,SecondAmendment,SAVal,Seperatist,SeperatistVal,SouthernCulture,SCVal,Syria,SyriaVal,Texas,TexasVal,Trump,TrumpVal,Veterans,VeteransVal,otherCandidates,OCVal,voterFraud,VFVal,voterMisdirection,VMVal,voterTurnoutSuppression,VTSVal
1754,1321,P(1)0003229.txt,2016/05/12,04:39:36 AM,EDT,2016/05/14_04:39:36_EDT,0,0,0,"German Police arrested a 27-year-old man after he stabbed four people at a train station located near Munich early Tuesday morning. He killed a 50-year-old man and injured three other men. Witnesses claim the man screamed ""Allah Akbar"" during the attack. but liberal officials think the suspect had no Islamist motive."," P(1)0003229 Stop A.I.                                        Ii   Like Page Sponsored - 0 German Police arrested a 27-year-old man after he stabbed four people at a train station located near Munich early Tuesday morning. He killed a 50-year-old man and injured three other men. Witnesses claim the man screamed `Allah Akbar"" during the attack. but liberal officials think the suspect had no Islamist motive. i l A 27-YEAR-OLD MAN STABBED FOUR PEOPLE IN GERMANY. SCREAMING ""ALLAH AKBAR"" 25 Reactions 7 Comments 8 Shares 11111 Like       * Comment         of Share P(1)0003230",,https://www.facebook.com/Stop-Al-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Stop A.I.. Friends of connections: Friends of people who are connected to Stop A.1.,,,,,Friends of people who are connected to Stop A.1.,,Stop A.I..,,,,,,,,,,,,,,,,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1322,P(1)0003231.txt,2016/01/14,08:16:25 AM,EST,,123,5,127.73,News is telling you enough about good refugees. We take on bad ones., P(1)0003231 Suggested Page Stop A.I. Sponsored News is telling you enough about good refugees. We take on bad ones. Stop A.I. Community                                               .dr Like Page 193.813 people like this. P(1)0003232,,https://www.facebook.com/Stop-Al-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United Kingdom. United States,,,English (UK);  English (US),,,Interests: Immigration or Conservatism,,,,Immigration ; Conservatism,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1323,P(1)0003233.txt,2015/10/14,07:36:44 AM,EDT,,14067,710,7180.37,Stop refugees! Humor and latest news!," P(1)0003233 Suggested Page Stop Refugees Sponsored Stop refugeesl Humor and latest newsl i HDAy"" Ij    IV Stop Refugees Society & Culture Website jjj Like f'.ige 16.212 people like this. P(1)0003234",,https://www.facebook.com/stoptherefugees/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,Germany. France. United Kingdom,,,English (UK);  English (US),,,,,,,,,,,,,,,,,,,,Exclude people who like Stop Refugees,Stop Refugees,,,,,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1324,P(1)0003235.txt,2015/12/22,02:06:52 AM,EST,,1872,149,2178.69,Stop refugees! Humor and latest news!," P(1)0003235 Suggested Page Stop Refugees Sponsored Stop refugeesl Humor and latest newsl i HDAy"" Ij    IV Stop Refugees Society & Culture Website jjj Like f'.ige 16.212 people like this. P(1)0003236",,https://www.facebook.com/stoptherefugees/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,English (UK);  English (US),,,,,,,,,,,,,,,,,,,,Exclude people who like Stop Refugees,Stop Refugees,,,,,0,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1325,P(1)0003237.txt,2016/04/13,10:46:57 AM,EDT,,12834,3051,11601.81,This page is dedicated to protection against illegal immigrants! Like to join!, P(1)0003237 Suggested Page Slop A.I. STOP Sponsored This page is dedicated to protection against illegal immigrants! Like to join! Stop A.I. Community 193.813 people like mis. d   Like Page Pj1j0003238,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1758,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1326,P(1)0003239.txt,2016/05/05,06:27:06 AM,EDT,,91603,18259,52020.95,This page is dedicated to protection against illegal immigrants! Like to join!, P(1)0003239 Suggested Page Slop A.I. STOP Sponsored This page is dedicated to protection against illegal immigrants! Like to join! Stop A.I. Community 193.913 people like mis. d   Like Page Pj1j0003240,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1759,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1330,P(1)0003246.txt,2016/07/07,07:41:41 AM,EDT,2016/07/16_16:00:00_EDT,3395,194,3685.58,America is deceased. Islamic terror has penetrated our homeland and now spreads at a threw Remember Victims Of Islamic Terror,P(1)0003246,,https://www.facebook.com/Stop-AI-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1331,P(1)0003247.txt,2016/05/05,06:30:30 AM,EDT,2016/05/07_06:30:29_EDT,0,0,0,We are under attack. Even there is no open action the war has already started. The enemy is smart and ruthless. We are losing so far. because our leader is one of them. Obama has betrayed America and now he is just executing orders of his bosses. Obama was always a mere pawn in the hands of Arabian Sheikhs. His latest orders are just proving it. All these refugees. which we are about to take in. are soldiers with one simple goal. They are going to try to terrorize the nation until it agrees to convert. To win this war we need to gather our forces and elect a leader. who loves America as much as we do and is willing to do everything it takes to protect it. I believe that only Trump is strong enough to overpower this snake of an enemy and choke it to death. We are at war gentlemen! We need to act fast!, P(1)0003247 Stop A.I.                                          .ifi Like Page Sponsored - 0 We are under attack. Even there is no open action the war has already started. The enemy is smart and ruthless. We are losing so far. because our leader is one of them. Obama has betrayed America and now he is just executing orders of his bosses. Obama was always a mere pawn in the hands of Arabian Sheikhs. His latest orders are just proving it. All these refugees. which we are about to take in. are soldiers with one simple goal. They are going to try to terrorize the nation ... Sue 'Acre 1 K Reactions 145 Comments 514 Shares Idr Like       * Comment           * Share P(1)0003248,,https://www.facebook.com/Stop-AI-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1764,1332,P(1)0003249.txt,2016/05/05,06:32:59 AM,EDT,2016/05/07_06:30:29_EDT,3394,784,500,We are under attack. Even there is no open action the war has already started. The enemy is smart and ruthless. We are losing so far. because our leader is one of them. Obama has betrayed America and now he is just executing orders of his bosses. Obama was always a mere pawn in the hands of Arabian Sheikhs. His latest orders are just proving it. All these refugees. which we are about to take in. are soldiers with one simple goal. They are going to try to terrorize the nation until it agrees to convert. To win this war we need to gather our forces and elect a leader. who loves America as much as we do and is willing to do everything it takes to protect it. I believe that only Trump is strong enough to overpower this snake of an enemy and choke it to death. We are at war gentlemen! We need to act fast!, P(1)0003249 Stop A.I.                                          .ifi Like Page Sponsored - 0 We are under attack. Even there is no open action the war has already started. The enemy is smart and ruthless. We are losing so far. because our leader is one of them. Obama has betrayed America and now he is just executing orders of his bosses. Obama was always a mere pawn in the hands of Arabian Sheikhs. His latest orders are just proving it. All these refugees. which we are about to take in. are soldiers with one simple goal. They are going to try to terrorize the nation ... Sue 'Acre 1 K Reactions 145 Comments 514 Shares Idr Like       * Comment           * Share P(1)0003250,,https://www.facebook.com/Stop-AI-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,English (UK) ;  English (US),,,Interests: Immigration. Human migration. Illegal or Illegal immigration,,,,Immigration; Human migration; Illegal ; Illegal immigration,,,,,,,,,,,,,,,,,,,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1765,1333,P(1)0003251.txt,2016/04/13,10:48:09 AM,EDT,,0,0,0,If you want to save America. you're a part of us. Like to join!, P(1)0003251 Suggested Page C-      I Stop A.I. stgp Sponsored If you want to save America. you're a part of us. Like to join! CLOSE THE BORDERS UNTIL IT'S TOO LATE Stop A.I. Community                                                   1dF   Like Page 193.813 people like this. P(1)0003252,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,1334,P(1)0003253.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,If you want to save America. you're a part of us. Like to join!, P(1)0003253 Suggested Page C-      I Stop A.I. stgp Sponsored If you want to save America. you're a part of us. Like to join! CLOSE THE BORDERS UNTIL IT'S TOO LATE Stop A.I. Community                                                   1dF   Like Page 193.813 people like this. P(1)0003254,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1335,P(1)0003255.txt,2016/04/13,10:47:57 AM,EDT,,223,25,214.44,Take care of our vets. not illegals. Like to join!, P(1)0003255 S..gcas;ed 'age Stop A.I. STOP Sponsored Take care of our vets. not illegals. Like to join) Stop A.I. Communay                                           J. Like Page 193.913 people HNe leis. Pj1j0003256,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1767,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1768,1336,P(1)0003257.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,Take care of our vets. not illegals. Like to join!, P(1)0003257 S..gcas;ed 'age Stop A.I. STOP Sponsored Take care of our vets. not illegals. Like to join) Stop A.I. Communay                                           J. Like Page 193.813 people HNe leis. Pj1j0003258,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1768,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1769,1337,P(1)0003259.txt,2016/04/13,10:47:24 AM,EDT,,0,0,0,The nation without borders is not a nation at all. Like to join!, P(1)0003259 Suggested Page Stop A.I. Sponsored The nation without borders is not a nation at all. Like to join! CLOSE THE BORDERS UNTIL IT'S TOO LATE Stop A.I. Community                                                        .dr   Like Page 193.813 people like this. P(1)0003260,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1769,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,1338,P(1)0003261.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,The nation without borders is not a nation at all. Like to join!," P(1)0003261 Suggested Page Stop A.I. Sponsored The nation without borders is not a nation at all. Like to join! 4'sif~                                              t      R"" CLOSE THE BORDERS UNTIL IT'S TOO LATE Stop A.I. Community                                                       1dr Like Page 193.813 people like this. P(1)0003262",,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1770,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,1339,P(1)0003263.txt,2016/04/13,10:47:22 AM,EDT,,0,0,0,The nation without borders is not a nation at all. Like to join!, P(1)0003263 Suggested Page Stop A.I. STOP Sponsored The nation without borders is not a nation at all. Like to join! THE NATIONWITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                                        ldp Like Page 193.813 people like this. P(1)0003264,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1771,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,1340,P(1)0003265.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,The nation without borders is not a nation at all. Like to join!, P(1)0003265 Suggested Page Stop A.I. STOP Sponsored The nation without borders is not a nation at all. Like to join! THE NATIONWITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                                        ldp Like Page 193.813 people like this. P(1)0003266,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1772,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1341,P(1)0003267.txt,2016/04/13,10:48:10 AM,EDT,,144,16,167.97,If you want to save America. you're a part of us. Like to join!, P(1)0003267 Suggested Page Stop A.I. STOP    Sponsored If you want to save America. you're a part of us. Like to joint _11 qk THE NATIONWITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                                        ldp Like Page 193.813 people like this. P(1)0003268,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1342,P(1)0003269.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,If you want to save America. you're a part of us. Like to join!, P(1)0003269 Suggested Page Stop A.I. STOP    Sponsored If you want to save America. you're a part of us. Like to joins _11 qk THE NATIONWITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                                        ldp Like Page 193.813 people like this. P(1)0003270,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1343,P(1)0003271.txt,2016/04/13,10:48:28 AM,EDT,,2,0,1.75,Close the borders until it's too late. Like to join!, P(1)0003271 Suggested Page Stop A.I. STOP Close the borders until it's too late. Like to join! Stop A.I. Community                                            .k Like Page 193.813 people like tnis. P(1)0003272,,https://www.facebook.com/Stop-Al-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1775,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,1344,P(1)0003273.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,Close the borders until it's too late. Like to join!, P(1)0003273 Suggested Page Stop A.I. STOP Close the borders until it's too late. Like to join! Stop A.I. Community                                            .k Like Page 193.813 people like tnis. P(1)0003274,,https://www.facebook.com/Stop-AI-896610653786585/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1776,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1345,P(1)0003275.txt,2016/04/13,10:48:29 AM,EDT,,1,0,1.52,Close the borders until it's too late. Like to join!, P(1)0003275 Suggested Page Stop A.I. STOP .0     Sponsored Close the borders until it's too late. Like to join! THE NATIO 'ITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                            ilk Like Page 193.813 people like this. P(1)0003276,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1777,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,1346,P(1)0003277.txt,2016/05/05,06:27:06 AM,EDT,,0,0,0,Close the borders until it's too late. Like to join!, P(1)0003277 Suggested Page Stop A.I. STOP .0     Sponsored Close the borders until it's too late. Like to join! THE NATIO 'ITHOUT BORDERS IS NOT A NATION AT ALL Stop A.I. Community                                            ilk Like Page 193.813 people like this. P(1)0003278,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,21 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration. The Invaders or Politics,,,,Immigration; The Invaders ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1778,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1347,P(1)0003279.txt,2016/04/13,10:48:34 AM,EDT,,4,0,2.56,Close the borders until it's too late. Like to join!, P(1)0003279 vested 'age Stop A.I. STOP Sponsnree Close the borders until it's loo late. Like ~o join! Stop A.I. Community                                            ell. Like Page 193.813 people like mis. P(1)0003280,,https://www.facebook.com/StopAllInvaders,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,35 _ 65+,United States,,,English (UK);  English (US),,,Interests: Immigration or Politics,,,,Immigration ; Politics,,,,,,,,,,,,,Exclude people who like Stop A.1.,Stop A.1.,,,,,0,1779,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
